800	1.05627	0.65264
810	1.12571	0.68155
820	1.21219	0.69469
830	1.25577	0.68473
840	1.22746	0.66218
850	1.20189	0.647
860	1.18424	0.63961
870	1.13689	0.67301
880	1.0771	0.73309
890	1.03118	0.82678
900	0.97031	0.91416
910	0.86958	1.0348
920	0.76949	1.13447
930	0.67547	1.32346
940	0.62642	1.52367
950	0.59054	1.72851
960	0.56183	1.82001
970	0.51235	1.74556
980	0.44113	1.5674
990	0.38026	1.39316
1000	0.36394	1.3882
