800	1.25611	0.65765
810	1.34388	0.68775
820	1.42703	0.7006
830	1.47791	0.68937
840	1.46291	0.65864
850	1.4511	0.64219
860	1.40471	0.62969
870	1.3434	0.6417
880	1.26376	0.68294
890	1.19738	0.76633
900	1.11663	0.83962
910	0.99264	0.93471
920	0.85525	1.01215
930	0.7234	1.16445
940	0.63665	1.33301
950	0.56621	1.52941
960	0.52073	1.62271
970	0.46447	1.55816
980	0.39182	1.39472
990	0.32663	1.2236
1000	0.30169	1.20351
