800	1.35479	0.66158
810	1.44036	0.69265
820	1.54871	0.70677
830	1.59358	0.69254
840	1.58367	0.66173
850	1.57445	0.64617
860	1.52166	0.62721
870	1.45855	0.63124
880	1.36536	0.6658
890	1.29298	0.74429
900	1.1982	0.81237
910	1.05922	0.90104
920	0.90617	0.9688
930	0.75305	1.10974
940	0.64804	1.27086
950	0.55747	1.45453
960	0.50288	1.55208
970	0.44118	1.4973
980	0.37024	1.33843
990	0.30389	1.17016
1000	0.27572	1.14768
