800	1.15743	0.65372
810	1.2474	0.68284
820	1.30534	0.69443
830	1.36223	0.6862
840	1.34215	0.65555
850	1.32775	0.6382
860	1.28777	0.63217
870	1.22825	0.65215
880	1.16217	0.70009
890	1.10178	0.78838
900	1.03505	0.86687
910	0.92606	0.96839
920	0.80433	1.05549
930	0.69375	1.21915
940	0.62526	1.39516
950	0.57494	1.60428
960	0.53859	1.69334
970	0.48775	1.61902
980	0.41341	1.451
990	0.34936	1.27704
1000	0.32766	1.25935
