800	1.19902	0.22913
810	1.27289	0.22274
820	1.39624	0.20957
830	1.47471	0.2007
840	1.51128	0.19392
850	1.49485	0.19597
860	1.44324	0.22883
870	1.36952	0.28754
880	1.28859	0.37064
890	1.17703	0.47496
900	1.01436	0.61349
910	0.81428	0.78849
920	0.60992	0.97968
930	0.42803	1.19255
940	0.27808	1.414
950	0.15181	1.61435
960	0.09529	1.70464
